"epoch","loss","mae","val_loss","val_mae"
1,0.589016735553741,0.741692543029785,NA,NA
2,0.574135899543762,0.725322186946869,NA,NA
3,0.539787113666534,0.7035973072052,NA,NA
4,0.504065454006195,0.67989444732666,NA,NA
5,0.487928479909897,0.65993458032608,NA,NA
6,0.370426446199417,0.584813833236694,NA,NA
7,0.348253607749939,0.560792028903961,NA,NA
8,0.320392698049545,0.541358709335327,NA,NA
9,0.263927817344666,0.485818713903427,NA,NA
10,0.26996785402298,0.489763498306274,NA,NA
11,0.206189095973969,0.424405246973038,NA,NA
12,0.173124432563782,0.37279137969017,NA,NA
13,0.160921439528465,0.370937705039978,NA,NA
14,0.116119273006916,0.298657953739166,NA,NA
15,0.117809988558292,0.316341876983643,NA,NA
16,0.131716653704643,0.322326183319092,NA,NA
17,0.0362556837499142,0.164861366152763,NA,NA
18,0.0745561495423317,0.200382754206657,NA,NA
19,0.038309134542942,0.176850989460945,NA,NA
20,0.0275770109146833,0.116637118160725,NA,NA
21,0.0672215148806572,0.188947334885597,NA,NA
22,0.00685144914314151,0.0717388466000557,NA,NA
23,0.092992328107357,0.251183122396469,NA,NA
24,0.0345689952373505,0.149136781692505,NA,NA
25,0.0149634145200253,0.100129194557667,NA,NA
26,0.0248689260333776,0.121607504785061,NA,NA
27,0.0298231914639473,0.134125262498856,NA,NA
28,0.0138319013640285,0.109904728829861,NA,NA
29,0.00853093806654215,0.0716370344161987,NA,NA
30,0.0156083675101399,0.107608623802662,NA,NA
31,0.0283921658992767,0.151573240756989,NA,NA
32,0.0388143248856068,0.148793786764145,NA,NA
33,0.0405289717018604,0.144513592123985,NA,NA
34,0.0368545912206173,0.151619762182236,NA,NA
35,0.0291306432336569,0.139515057206154,NA,NA
36,0.010706583969295,0.0823660418391228,NA,NA
37,0.0186860747635365,0.11738333851099,NA,NA
38,0.0577243231236935,0.187263906002045,NA,NA
39,0.00613321922719479,0.0591321997344494,NA,NA
40,0.0172377116978168,0.118098117411137,NA,NA
41,0.0159454550594091,0.0986050888895988,NA,NA
42,0.0273715648800135,0.127913236618042,NA,NA
43,0.0151783702895045,0.105685979127884,NA,NA
44,0.0434987805783749,0.168309211730957,NA,NA
45,0.0381256751716137,0.155985981225967,NA,NA
46,0.0315631069242954,0.149277403950691,NA,NA
47,0.021327368915081,0.123443461954594,NA,NA
48,0.0177831426262856,0.117879383265972,NA,NA
49,0.00748131377622485,0.0760330408811569,NA,NA
50,0.017740223556757,0.118428908288479,NA,NA
51,0.0233916658908129,0.13429993391037,NA,NA
52,0.0329174362123013,0.159769281744957,NA,NA
53,0.0253528133034706,0.134467914700508,NA,NA
54,0.0305100437253714,0.107377149164677,NA,NA
55,0.00382905104197562,0.0530021153390408,NA,NA
56,0.0168602038174868,0.120606698095798,NA,NA
57,0.00430932827293873,0.0554036051034927,NA,NA
58,0.0144034819677472,0.0843550562858582,NA,NA
59,0.0175080560147762,0.104761898517609,NA,NA
60,0.00827739667147398,0.0809461921453476,NA,NA
61,0.010240382514894,0.0790067985653877,NA,NA
62,0.0280773621052504,0.118464976549149,NA,NA
63,0.0143098616972566,0.111712284386158,NA,NA
64,0.0203774441033602,0.1007264778018,NA,NA
65,0.0478746891021729,0.166698813438416,NA,NA
66,0.02281104773283,0.117847613990307,NA,NA
67,0.00556371035054326,0.058695737272501,NA,NA
68,0.0280981864780188,0.126232072710991,NA,NA
69,0.0166093073785305,0.0859959349036217,NA,NA
70,0.0250787045806646,0.132482320070267,NA,NA
71,0.0134342350065708,0.0943395271897316,NA,NA
72,0.0135003598406911,0.101853750646114,NA,NA
73,0.0041494844481349,0.0523127056658268,NA,NA
74,0.0155887613072991,0.0992329120635986,NA,NA
75,0.0142731433734298,0.0920847281813622,NA,NA
