"epoch","loss","mae","val_loss","val_mae"
1,0.2510025203228,0.387121468782425,NA,NA
2,0.229162111878395,0.366376549005508,NA,NA
3,0.240770861506462,0.365853577852249,NA,NA
4,0.186400949954987,0.327883690595627,NA,NA
5,0.184042453765869,0.331840127706528,NA,NA
6,0.151528924703598,0.300678670406342,NA,NA
7,0.152282163500786,0.310852199792862,NA,NA
8,0.137931570410728,0.2974893450737,NA,NA
9,0.105168648064137,0.260439306497574,NA,NA
10,0.103324413299561,0.264506161212921,NA,NA
11,0.117649525403976,0.267656326293945,NA,NA
12,0.103468626737595,0.262809723615646,NA,NA
13,0.0976067408919334,0.253275066614151,NA,NA
14,0.101478047668934,0.274047374725342,NA,NA
15,0.0596631728112698,0.199066206812859,NA,NA
16,0.0592438876628876,0.225338354706764,NA,NA
17,0.0578485429286957,0.203394576907158,NA,NA
18,0.0617656372487545,0.224141970276833,NA,NA
19,0.0829435586929321,0.258283257484436,NA,NA
20,0.0594713352620602,0.208261504769325,NA,NA
21,0.0737489089369774,0.24124650657177,NA,NA
22,0.0518176257610321,0.205365255475044,NA,NA
23,0.0550657175481319,0.21751569211483,NA,NA
24,0.0554047971963882,0.205434277653694,NA,NA
25,0.0515649206936359,0.20662222802639,NA,NA
26,0.0444459356367588,0.193873092532158,NA,NA
27,0.0353406928479671,0.17472667992115,NA,NA
28,0.106385044753551,0.289010375738144,NA,NA
29,0.0536471009254456,0.196809843182564,NA,NA
30,0.053371250629425,0.208761796355247,NA,NA
31,0.0347723960876465,0.159192636609077,NA,NA
32,0.057638768106699,0.220168903470039,NA,NA
33,0.0661643221974373,0.23641274869442,NA,NA
34,0.0408317744731903,0.18633596599102,NA,NA
35,0.0456783063709736,0.202926829457283,NA,NA
36,0.0531773418188095,0.202401101589203,NA,NA
37,0.0409524254500866,0.175844714045525,NA,NA
38,0.0426540859043598,0.175033167004585,NA,NA
39,0.0330600589513779,0.153104171156883,NA,NA
40,0.0532232522964478,0.204977333545685,NA,NA
41,0.0797344520688057,0.24110335111618,NA,NA
42,0.0472022481262684,0.195667609572411,NA,NA
43,0.0547951571643353,0.216483414173126,NA,NA
44,0.0488359741866589,0.178092673420906,NA,NA
45,0.0634820386767387,0.225649833679199,NA,NA
46,0.0371833145618439,0.17904369533062,NA,NA
47,0.0480871200561523,0.20036692917347,NA,NA
48,0.0505177862942219,0.200914740562439,NA,NA
49,0.0294170379638672,0.147636622190475,NA,NA
50,0.0392597354948521,0.169499322772026,NA,NA
51,0.0271131601184607,0.149508282542229,NA,NA
52,0.0362140871584415,0.17861944437027,NA,NA
53,0.0303522404283285,0.166725099086761,NA,NA
54,0.0363774970173836,0.172403171658516,NA,NA
55,0.0551824681460857,0.195274189114571,NA,NA
56,0.0351996831595898,0.181332588195801,NA,NA
57,0.0325192958116531,0.156543612480164,NA,NA
58,0.0230567399412394,0.138961300253868,NA,NA
59,0.0395299978554249,0.169252201914787,NA,NA
60,0.0342402495443821,0.148628100752831,NA,NA
61,0.0593919940292835,0.221510246396065,NA,NA
62,0.0249206647276878,0.145666778087616,NA,NA
63,0.0266928169876337,0.15117372572422,NA,NA
64,0.0315131098031998,0.173309922218323,NA,NA
65,0.0383095964789391,0.175782978534698,NA,NA
66,0.0474378354847431,0.19994443655014,NA,NA
67,0.0287943035364151,0.164124354720116,NA,NA
68,0.0459171570837498,0.180045962333679,NA,NA
69,0.0271481815725565,0.154538109898567,NA,NA
70,0.0276393014937639,0.14681302011013,NA,NA
71,0.0291652660816908,0.164389476180077,NA,NA
72,0.0340461991727352,0.160510301589966,NA,NA
73,0.0240678284317255,0.150294899940491,NA,NA
74,0.0220256149768829,0.124927818775177,NA,NA
75,0.0446034818887711,0.194416478276253,NA,NA
76,0.0326785482466221,0.160176888108253,NA,NA
77,0.029476685449481,0.145459040999413,NA,NA
78,0.0555631220340729,0.16455651819706,NA,NA
79,0.0389763042330742,0.155426308512688,NA,NA
80,0.0328743532299995,0.175287976861,NA,NA
81,0.0146279260516167,0.102513395249844,NA,NA
82,0.0287180487066507,0.150975078344345,NA,NA
83,0.0324064753949642,0.154606893658638,NA,NA
84,0.0384757071733475,0.149417117238045,NA,NA
85,0.0326944179832935,0.163755118846893,NA,NA
86,0.0302004441618919,0.168386682868004,NA,NA
87,0.0425517968833447,0.196334704756737,NA,NA
88,0.0360982678830624,0.184422671794891,NA,NA
89,0.0350944399833679,0.158732280135155,NA,NA
90,0.0317264534533024,0.142108872532845,NA,NA
91,0.0256635081022978,0.141294464468956,NA,NA
92,0.0334859006106853,0.17119725048542,NA,NA
93,0.0296661835163832,0.1585653424263,NA,NA
94,0.0554215870797634,0.216026425361633,NA,NA
95,0.0263754483312368,0.142779752612114,NA,NA
96,0.0198697596788406,0.120308697223663,NA,NA
97,0.0254626274108887,0.139910444617271,NA,NA
98,0.0306050572544336,0.159824505448341,NA,NA
99,0.0384175404906273,0.177550002932549,NA,NA
100,0.0237524639815092,0.139053270220757,NA,NA
